brand,name,brewer,pref,city,reg,cls,rice_list,smv,acidity,amino,alcohol,polish,sweetness,rank,umap_x,umap_y,pca_x,pca_y,tango,n_imputed
開華,遠心分離 純米吟醸生酒,第一酒造,栃木県,佐野市,県南,純米吟醸,"['美山錦', '五百万石']",-2.0,1.5,1.0,15.5,53.0,0.04,,7.836549,4.8394923,-0.0791550104608284,-0.9403949659444819,False,0
開華,特別純米原酒 「招き猫」ラベル,第一酒造,栃木県,佐野市,県南,特別純米,"['あさひの夢', '五百万石']",2.0,1.6,1.3,17.0,59.0,-0.45,,7.742771,1.5521389,0.5674817960033576,0.7913093017395687,False,0
開華,生酛特別純米酒,第一酒造,栃木県,佐野市,県南,特別純米,['五百万石'],3.0,1.7,1.2,15.5,59.0,-0.66,,15.507338,1.7051924,-0.13183137612342902,0.2373120369460052,False,0
開華,無垢之酒,第一酒造,栃木県,佐野市,県南,純米吟醸,"['美山錦', '五百万石']",0.0,1.4,1.2,17.0,55.0,-0.03,,7.1560564,2.574696,0.7612952872620524,0.10638732377461026,False,0
開華,開夏の純米吟醸,第一酒造,栃木県,佐野市,県南,純米吟醸,"['美山錦', '五百万石']",0.0,1.4,1.1,15.0,53.0,-0.03,,8.096648,5.8172407,-0.04819342929196483,-0.7256887370645634,False,0
開華,純米吟醸 遠心分離 シルキーホワイト,第一酒造,栃木県,佐野市,県南,純米吟醸,"['美山錦', '五百万石']",-2.0,1.4,1.2,17.0,55.0,0.15,,7.1805325,2.6220415,0.6420999758958164,0.0759009613337742,False,0
開華,純米酒  開花宣言,第一酒造,栃木県,佐野市,県南,純米,"['あさひの夢', '五百万石']",1.0,1.8,1.0,15.0,65.0,-0.59,,11.178208,3.709764,-0.7369635562176443,-0.11383674057328283,False,0
開華,純米大吟醸 山田錦 桐箱入り,第一酒造,栃木県,佐野市,県南,純米大吟醸,['山田錦'],0.0,1.5,1.0,15.0,50.0,-0.15,,8.052886,5.5636263,-0.10115052808079668,-1.1948349568020036,False,0
開華,純米大吟醸 山田錦,第一酒造,栃木県,佐野市,県南,純米大吟醸,['山田錦'],0.0,1.5,1.0,15.0,40.0,-0.15,,2.9735982,5.2409477,0.13416717363792,-1.8237389848174468,False,0
開華,みがき,第一酒造,栃木県,佐野市,県南,特別純米,"['五百万石', 'あさひの夢']",2.0,1.6,1.3,17.45,40.0,-0.45,,3.2201385,3.7423356,1.2051929548205562,-0.31697872108542136,False,0
男山,特別純米 ひやおろし,男山,北海道,旭川市,道北,特別純米,"['出羽燦々', '美山錦', '五百万石']",0.0,1.8,1.1,15.0,60.0,-0.5,,11.4669695,5.109174,-0.669494662150921,-0.12225726014023582,False,0
男山,誕生祝,男山,北海道,旭川市,道北,純米大吟醸,['山田錦'],1.0,1.3,0.8,16.0,70.0,-0.01,,10.326064,3.7027552,0.12085802621548772,-0.4534221097423806,False,0
男山,純米大吟醸,男山,北海道,旭川市,道北,純米大吟醸,['山田錦'],1.0,1.3,0.8,16.0,70.0,-0.01,,10.371881,3.7071621,0.12085802621548772,-0.4534221097423806,False,0
男山,国芳乃名取酒,男山,北海道,旭川市,道北,特別純米,['美山錦'],9.0,1.5,1.3,15.0,70.0,-0.98,,11.792552,0.97154367,-0.00718393369871797,1.1639857571962042,False,0
男山,木綿屋,男山,北海道,旭川市,道北,特別純米,['美山錦'],1.0,1.5,1.3,15.0,70.0,-0.24,,11.636915,0.9460483,-0.4839651791636625,1.04204030743286,False,0
男山,御免酒,男山,北海道,旭川市,道北,特別純米,['美山錦'],4.0,1.8,1.2,13.0,70.0,-0.87,,12.467991,2.990778,-1.5041586002539598,0.5038735888431662,False,0
男山,生酛純米,男山,北海道,旭川市,道北,特別純米,"['出羽燦々', '美山錦', '五百万石']",1.0,1.6,1.4,15.0,70.0,-0.36,,11.5376625,-0.13595049,-0.588702190687143,1.404114647422425,False,0
男山,復古酒,男山,北海道,旭川市,道北,純米,['一般米'],-58.0,3.4,3.2,16.0,70.0,3.26,,10.433648,-1.8234069,-5.566657804410118,7.2146153650173925,False,0
男山,生酛 本醸造,男山,北海道,旭川市,道北,特別本醸造,['美山錦'],-1.0,1.5,1.3,15.0,70.0,-0.06,,11.657122,0.9380288,-0.6031604905298986,1.011553944992024,False,0
男山,純米 しぼりたて,男山,北海道,旭川市,道北,特別純米,['吟風'],2.0,1.7,1.2,17.0,55.0,-0.57,,7.1045785,2.4180906,0.5380564673863977,0.25927267920058417,False,0
男山,雪しばれ,男山,北海道,旭川市,道北,特別純米,['美山錦'],4.0,1.4,1.2,15.0,55.0,-0.4,,13.971532,8.291704,0.15254135198724725,-0.21766053091861673,False,0
男山,純米 生酒,男山,北海道,旭川市,道北,特別純米,['美山錦'],2.0,1.4,1.0,15.0,55.0,-0.22,,8.400813,5.463275,0.014530642840044843,-0.8906962446818253,False,0
男山,生酛純米 生酒,男山,北海道,旭川市,道北,特別純米,"['出羽燦々', '美山錦', '五百万石']",0.0,1.8,1.2,16.0,60.0,-0.5,,9.047475,2.2042441,-0.23651468425679925,0.39152770530839953,False,0
男山,北の稲穂大吟醸,男山,北海道,旭川市,道北,大吟醸,['彗星'],0.0,1.2,0.9,16.0,65.0,0.2,,9.611488,4.029178,0.3024716306961748,-0.5026422936377132,False,0
男山,ミニ菰樽 普通酒,男山,北海道,旭川市,道北,普通酒,['吟ぎんが'],1.0,1.3,1.0,15.0,60.0,-0.01,,10.387823,4.7331743,-0.04858115328846815,-0.6322870762229009,False,0
男山,春の誘ない 純米酒,男山,北海道,旭川市,道北,純米,"['美山錦', '吟風']",-30.0,1.4,0.9,11.0,60.0,2.81,,12.866424,3.0308616,-3.713950004784129,-2.1553418645384643,False,0
羽陽男山,純米大吟醸 美山錦,男山酒造,山形県,山形市,村山,純米大吟醸,['美山錦'],2.5,1.3,1.0,15.45,60.0,-0.15,,10.013095,4.550403,0.23142285578784608,-0.5227926739879216,False,0
千代鶴,特別純米 ひやおろし,中村酒造,東京都,あきる野市,多摩,特別純米,"['五百万石', '山田錦']",1.0,1.8,0.8,15.45,60.0,-0.59,,8.972059,4.4575987,-0.44751257758761515,-0.9842084754990247,False,0
千代鶴,純米吟醸 しぼりたて生原酒,中村酒造,東京都,あきる野市,多摩,純米吟醸,['五百万石'],2.0,1.6,0.7,17.45,50.0,-0.45,,7.650333,3.7540221,0.913429059758941,-1.6157227470370956,False,0
千代鶴,特別純米 生酒,中村酒造,東京都,あきる野市,多摩,特別純米,"['アケボノ', '五百万石', '山田錦']",3.0,1.7,0.8,15.45,60.0,-0.66,,9.007463,4.409913,-0.21417255580741537,-0.9945217773865681,False,0
紀伊国屋文左衛門,純米酒 ひやおろし,中野BC,和歌山県,海南市,紀北,純米,"['出羽燦々', '山田錦']",4.4,1.6,1.1,17.0,65.0,-0.67,,8.208355,2.1353981,0.5505101508306449,0.5626860021554656,False,0
紀伊国屋文左衛門,純米酒 夏生,中野BC,和歌山県,海南市,紀北,純米,"['出羽燦々', '山田錦']",3.0,1.5,1.0,17.0,65.0,-0.43,,8.288417,2.9835794,0.5718104443977601,0.1792712084573144,False,0
紀伊国屋文左衛門,大吟醸 紀伊国屋文左衛門 黒,中野BC,和歌山県,海南市,紀北,大吟醸,['山田錦'],3.0,1.1,1.2,16.0,35.0,0.04,,0.8914789,3.5737672,1.3295855099870917,-1.4206004713676095,False,0
兆久,純米吟醸 しぼりたて,中野BC,和歌山県,海南市,紀北,純米吟醸,['山田錦'],10.0,1.5,1.1,17.0,60.0,-1.07,,7.9617205,1.5176636,1.1160605839294278,0.29279613865370563,False,0
御前酒,９ ＮＩＮＥ ブラックボトル,辻本店,岡山県,真庭市,美作,純米,['雄町'],4.0,1.8,1.4,15.0,65.0,-0.87,,11.377056,-0.20665307,-0.5205397936063576,1.2169915057327163,False,0
御前酒,純米大吟醸 馨,辻本店,岡山県,真庭市,美作,純米大吟醸,['雄町'],5.0,1.6,0.9,16.0,70.0,-0.73,,10.478946,3.614854,0.026222216596552307,0.05122428378561577,False,0
御前酒,９ＮＩＮＥ 菩提もと純米,辻本店,岡山県,真庭市,美作,純米,['雄町'],5.0,1.3,1.2,15.0,70.0,-0.38,,11.585593,1.5967783,-0.026692834493746286,0.7001390279965869,False,0
御前酒,美作,辻本店,岡山県,真庭市,美作,純米,['雄町'],5.0,1.4,1.5,14.0,70.0,-0.5,,11.238969,-0.47959593,-0.536186727239899,1.5122524295210757,False,0
御前酒,９ ＮＩＮＥ ホワイトボトル,辻本店,岡山県,真庭市,美作,純米,['雄町'],3.0,1.8,1.5,17.0,65.0,-0.78,,8.322029,-0.049179923,0.27641480760828474,1.9080435797483837,False,0
御前酒,９ ＮＩＮＥ 生酒,辻本店,岡山県,真庭市,美作,純米,['雄町'],3.0,1.8,1.0,15.0,65.0,-0.78,,11.088139,3.6651597,-0.6177682448514081,-0.0833503781324468,False,0
御前酒,花見の酒 さくらほろり,辻本店,岡山県,真庭市,美作,純米,['雄町'],3.0,1.8,1.3,15.0,65.0,-0.78,,12.767256,1.6636868,-0.5895451481799588,0.8804736488511122,False,0
御前酒,デーモンラベル,辻本店,岡山県,真庭市,美作,純米,['雄町'],3.0,2.0,1.2,16.0,65.0,-1.01,,13.271567,1.1161857,-0.40366998889473055,0.8333085916341338,False,0
天寿,米から育てた純米酒 ひやおろし,天寿酒造,秋田県,由利本荘市,県南,純米,['美山錦'],1.6,1.4,1.1,15.0,60.0,-0.18,,11.878897,4.786655,-0.11755957140207755,-0.26106682750108423,False,0
天寿,純米大吟醸 天寿,天寿酒造,秋田県,由利本荘市,県南,純米大吟醸,['秋田酒こまち'],0.5,1.2,0.9,16.0,60.0,0.15,,9.270508,4.29046,0.4499293093970922,-0.8094727170352259,False,0
天寿,大吟醸 鳥海,天寿酒造,秋田県,由利本荘市,県南,大吟醸,['山田錦'],5.0,1.3,1.0,16.0,60.0,-0.38,,9.287725,3.8366601,0.6133817484476429,-0.3788040615537792,False,0
天寿,大吟譲,天寿酒造,秋田県,由利本荘市,県南,大吟醸,['美山錦'],2.0,1.3,0.7,17.0,60.0,-0.1,,8.593695,4.0523686,0.829937963730478,-1.1958473424111424,False,0
天寿,米から育てた純米酒,天寿酒造,秋田県,由利本荘市,県南,純米吟醸,['酒造好適米'],1.0,1.2,1.2,15.0,60.0,0.11,,13.44741,4.5450296,0.08437895490646179,-0.03053738922890772,False,0
天寿,純米酒,天寿酒造,秋田県,由利本荘市,県南,純米,['美山錦'],3.0,1.4,0.8,15.0,60.0,-0.31,,9.457505,5.103757,-0.06234595011716161,-1.203550400776058,False,0
天寿,なでしこ純米,天寿酒造,秋田県,由利本荘市,県南,純米,['国内産米'],10.0,1.4,1.3,15.0,60.0,-0.96,,14.4906435,4.107908,0.4018761341170804,0.5095252460727996,False,0
天寿,旨口純米酒,天寿酒造,秋田県,由利本荘市,県南,純米,['国内産米'],3.0,1.5,1.2,15.0,60.0,-7.5,,14.450207,3.3509133,-0.1388598649691929,0.12234796619706621,False,2
天寿,本醸造,天寿酒造,秋田県,由利本荘市,県南,本醸造,['酒造好適米'],1.0,1.2,1.2,15.0,60.0,0.11,,13.446999,4.567865,0.08437895490646179,-0.03053738922890772,False,0
天寿,米から育てた純米酒しぼりたて,天寿酒造,秋田県,由利本荘市,県南,純米,['美山錦'],2.0,1.4,1.0,15.0,60.0,-0.22,,10.277841,4.7999334,-0.10312820801931348,-0.5762442306741037,False,0
天寿,米から育てた純米生酒,天寿酒造,秋田県,由利本荘市,県南,純米,['美山錦'],0.0,1.7,1.2,15.0,60.0,-0.38,,14.173622,2.796469,-0.5459422528464741,0.1582177511925707,False,0
天寿,本醸造 献寿盃 純金入,天寿酒造,秋田県,由利本荘市,県南,本醸造,['めんこいな'],4.0,1.1,1.2,15.0,65.0,-0.06,,11.52394,2.1046722,0.2596577815104211,0.28884450411168866,False,0
天寿,古酒大吟醸 天寿,天寿酒造,秋田県,由利本荘市,県南,大吟醸,['美山錦'],3.0,1.3,0.8,16.0,60.0,-0.2,,8.910604,4.3274465,0.47537103930044056,-1.0518397753169877,False,0
天寿,大吟醸 金賞受賞酒,天寿酒造,秋田県,由利本荘市,県南,大吟醸,['山田錦'],1.2,1.2,0.9,17.0,35.0,0.09,,3.8465977,4.140707,1.5035142016757053,-2.1785522704320917,False,0
天寿,純米吟醸 爽やかに風薫る,天寿酒造,秋田県,由利本荘市,県南,純米吟醸,['ぎんさん'],3.0,1.8,0.85,14.0,60.0,-0.78,,11.01924,4.888845,-0.9377932213314133,-1.0722246954193972,False,0
天寿,無垢之酒,天寿酒造,秋田県,由利本荘市,県南,純米吟醸,['美山錦'],2.0,1.6,1.1,15.0,60.0,-0.45,,11.60578,5.077656,-0.32200992995675776,-0.1733702263561583,False,0
天寿,純米吟醸 春の夜＂月と櫻＂,天寿酒造,秋田県,由利本荘市,県南,純米吟醸,['めんこいな'],2.0,1.6,1.1,15.0,60.0,-0.45,,11.638463,5.019374,-0.32200992995675776,-0.1733702263561583,False,0
真鶴,生酛 特別純米酒,田中酒造店,宮城県,加美郡加美町,県北（大崎・栗原）,純米,['国内産米'],8.0,1.9,1.6,15.45,60.0,-1.35,,10.298916,-1.1353099,-0.06921210709588722,1.733490862661771,False,0
真鶴,山廃純米酒,田中酒造店,宮城県,加美郡加美町,県北（大崎・栗原）,純米,['国内産米'],5.0,1.5,1.3,15.45,60.0,-0.61,,14.837882,3.337821,0.18035067083916353,0.560738634703441,False,0
真鶴,特別純米 ひやおろし,田中酒造店,宮城県,加美郡加美町,県北（大崎・栗原）,特別純米,['山田錦'],3.0,1.4,1.3,17.45,60.0,-0.31,,7.6730037,1.3972296,1.0224446278941686,0.8744731875091246,False,0
真鶴,しぼりたて 凛,田中酒造店,宮城県,加美郡加美町,県北（大崎・栗原）,本醸造,['蔵の華'],0.0,1.8,1.4,18.45,60.0,-0.5,,7.899548,0.30977267,0.8200527970830817,1.5057272666100232,False,0
真鶴,純米大吟醸 山田錦２８％,田中酒造店,宮城県,加美郡加美町,県北（大崎・栗原）,純米大吟醸,['山田錦'],-6.3,1.3,1.2,15.45,28.0,0.67,,0.5123334,4.0559545,0.4787955290572667,-2.026876207054646,False,0
真鶴,真鶴 特別純米 美山錦,田中酒造店,宮城県,加美郡加美町,県北（大崎・栗原）,特別純米,['美山錦'],2.0,1.4,1.2,15.5,40.0,-0.22,,1.8264164,4.817944,0.5981087327009055,-1.0952477904888929,False,0
出羽ノ雪,純米大吟醸 ひやおろし 瓶囲い,渡會本店,山形県,鶴岡市,庄内,純米大吟醸,"['出羽燦々', '山田錦']",2.5,1.3,0.9,15.45,50.0,-0.15,,7.783234,5.32863,0.45733285861607964,-1.472971377664551,False,0
出羽ノ雪,瓶囲い純米大吟醸,渡會本店,山形県,鶴岡市,庄内,純米大吟醸,"['山田錦', '美山錦']",1.0,1.3,1.1,15.45,60.0,-0.01,,11.933,4.7108884,0.15143407115365212,-0.22438277015736205,False,0
出羽ノ雪,瓶囲い大吟醸,渡會本店,山形県,鶴岡市,庄内,大吟醸,"['出羽燦々', '出羽きらり']",4.5,1.1,0.9,15.5,60.0,-0.1,,9.55732,4.665707,0.5906785030417087,-0.8855548013756577,False,0
出羽ノ雪,自然酒,渡會本店,山形県,鶴岡市,庄内,特別純米,['ササニシキ'],-1.0,1.9,0.8,15.45,60.0,-0.52,,9.017721,4.4527645,-0.6808525993678147,-0.9738951736114815,False,0
出羽ノ雪,生酛 純米酒,渡會本店,山形県,鶴岡市,庄内,純米,"['美山錦', '出羽きらり']",-2.0,1.8,1.4,14.45,60.0,-0.31,,10.508585,-0.11097491,-0.9934316302977093,0.705199745019389,False,0
出羽ノ雪,雪 純米,渡會本店,山形県,鶴岡市,庄内,純米,"['出羽きらり', '美山錦']",1.0,1.6,1.2,14.45,60.0,-0.36,,13.605437,3.3744454,-0.6051646402013943,0.026780608701512113,False,0
出羽ノ雪,雪 純米 生酒,渡會本店,山形県,鶴岡市,庄内,純米,"['はえぬき', '美山錦']",1.0,1.6,1.0,14.45,65.0,-0.36,,11.881694,3.1543293,-0.7416388888417187,-0.30131672861313874,False,0
出羽ノ雪,雪 純米 ひやおろし,渡會本店,山形県,鶴岡市,庄内,純米,"['はえぬき', '美山錦']",1.5,1.6,1.2,14.45,65.0,-0.41,,12.496339,2.5462353,-0.6930246632191935,0.3488542133194427,False,0
出羽ノ雪,しぼりたて 雪 純米,渡會本店,山形県,鶴岡市,庄内,純米,"['出羽きらり', '美山錦']",1.0,1.4,1.0,14.45,65.0,-0.13,,11.71153,3.1304994,-0.5133494680137913,-0.3829160572698974,False,0
出羽ノ雪,大地のめざめ,渡會本店,山形県,鶴岡市,庄内,特別純米,"['出羽の里', '出羽きらり']",-3.5,1.7,0.9,15.2,60.0,-0.06,,8.946683,4.550577,-0.6980426886081094,-0.8204553521049612,False,0
出羽ノ雪,無垢之酒,渡會本店,山形県,鶴岡市,庄内,純米吟醸,"['はえぬき', '山田錦']",1.5,1.3,0.8,16.0,50.0,-0.06,,7.4347305,4.780831,0.62129225749448,-1.7036085751630579,False,0
出羽ノ雪,純米吟醸 夏酒,渡會本店,山形県,鶴岡市,庄内,純米吟醸,"['はえぬき', '山田錦']",1.0,1.4,0.9,16.0,50.0,-0.13,,7.1914926,4.7045856,0.4867564181294407,-1.3491558257837013,False,0
出羽ノ雪,純米大吟醸 出羽燦々４５,渡會本店,山形県,鶴岡市,庄内,純米大吟醸,['出羽燦々'],2.0,1.4,1.0,15.45,45.0,-0.22,,3.1033742,6.07797,0.4404558701103986,-1.4329706422929163,False,0
出羽ノ雪,純米大吟醸 雪女神仕込み,渡會本店,山形県,鶴岡市,庄内,純米大吟醸,"['雪女神', '山田錦']",1.5,1.4,0.9,15.45,40.0,-0.17,,3.1632817,5.1541786,0.5189081942377148,-2.076318922572033,False,0
都鶴,特別純米 ひやおろし,都鶴酒造,京都府,京都市伏見区,伏見,特別純米,"['京の輝き', '祝']",-3.0,1.9,1.8,16.0,60.0,-0.33,,9.950115,-1.4476279,-0.47300616837721804,2.314245879942643,False,0
都美人,風乃都美人,都美人酒造,兵庫県,南あわじ市,淡路,特別純米,['山田錦'],3.0,1.5,1.3,15.5,60.0,-0.43,,14.867304,3.251454,0.0823339734231096,0.5398777867519775,False,0
都美人,雲乃都美人,都美人酒造,兵庫県,南あわじ市,淡路,純米,['五百万石'],3.0,1.6,1.5,15.5,60.0,-0.54,,10.078368,-0.5878631,-0.012995339209887869,1.2232268024027293,False,0
都美人,山廃純米 雲乃都美人 生原酒,都美人酒造,兵庫県,南あわじ市,淡路,純米,['五百万石'],3.5,1.5,0.8,17.0,65.0,-0.47,,8.4432125,3.3256173,0.582793874458353,-0.4556565522548489,False,0
都美人,山廃純米 雲乃都美人 ひやおろし,都美人酒造,兵庫県,南あわじ市,淡路,純米,['五百万石'],6.5,2.6,1.5,17.45,65.0,-2.03,,8.537823,0.7665404,-0.23754355526087367,2.3744216590512335,False,0
土田,はつしぼり 壱 生酛純米酒,土田酒造,群馬県,利根郡川場村,北毛,純米,['国内産米'],-3.0,3.1,2.2,16.0,90.0,-1.73,,10.461834,-1.7493968,-2.5110650029389987,5.975652638574269,False,0
譽國光,山廃純米酒 氷温生原酒,土田酒造,群馬県,利根郡川場村,北毛,純米,['あさひの夢'],9.0,1.7,1.2,16.0,70.0,-1.21,,12.560377,0.9076289,0.17869122558651043,1.1168206999792258,False,0
木曽路,夏純 特別純米生酒,湯川酒造店,長野県,木曽郡木祖村,中信,特別純米,['山恵錦'],0.0,1.8,1.2,17.0,60.0,-0.5,,7.832413,1.883494,0.1870575947468395,0.5840379950958491,False,0
木曽路,山廃純米 ひやおろし,湯川酒造店,長野県,木曽郡木祖村,中信,純米,"['ひとごこち', '美山錦']",4.0,1.6,1.6,15.0,70.0,-0.64,,11.100584,-0.78903544,-0.3910938258568226,2.0923935424060525,False,0
木曽路,冬純 ふなくちしぼりたて,湯川酒造店,長野県,木曽郡木祖村,中信,純米吟醸,['ひとごこち'],2.0,1.6,1.3,16.0,60.0,-0.45,,9.598253,1.2514899,0.12037774682784717,0.6616894147536636,False,0
旭日,辛口純米原酒 ひやおろし,藤居本家,滋賀県,愛知郡愛荘町,湖東,特別純米,['玉栄'],10.0,1.8,1.7,18.0,70.0,-1.42,,8.062129,-0.13328737,1.0183272233153577,3.1642575034088534,False,0
旭日,レトロラベル 大吟醸,藤居本家,滋賀県,愛知郡愛荘町,湖東,大吟醸,['山田錦'],2.0,1.1,1.1,15.0,70.0,0.13,,11.432133,2.4222949,0.013395920394343543,0.25153548001738835,False,0
旭日,レトロラベル 生酛 純米酒,藤居本家,滋賀県,愛知郡愛荘町,湖東,特別純米,['山田錦'],6.0,1.6,1.0,15.0,70.0,-0.82,,10.961094,3.3873448,-0.32834470783348524,0.1952318508797704,False,0
旭日,レトロラベル 特別純米酒,藤居本家,滋賀県,愛知郡愛荘町,湖東,特別純米,['玉栄'],0.0,1.5,1.3,15.0,70.0,-0.15,,11.602663,0.9590344,-0.5435628348467805,1.026797126212442,False,0
旭日,しぼりたて 純米辛口 生原酒,藤居本家,滋賀県,愛知郡愛荘町,湖東,純米,['玉栄'],12.0,1.5,1.5,18.0,70.0,-1.26,,7.9432096,0.119506076,1.4611412681425184,2.429795521542179,False,0
旭日,辛口 純米生原酒,藤居本家,滋賀県,愛知郡愛荘町,湖東,純米,['玉栄'],11.0,1.8,1.4,18.0,70.0,-1.51,,7.9517827,0.36634746,1.0497017823270265,2.2156766576457128,False,0
旭日,福 純米大吟醸,藤居本家,滋賀県,愛知郡愛荘町,湖東,純米大吟醸,['山田錦'],-2.0,1.1,0.8,15.0,65.0,0.5,,9.618346,4.716765,-0.1355589481502196,-1.0877132858555643,False,0
旭日,黒渡 特別純米原酒,藤居本家,滋賀県,愛知郡愛荘町,湖東,特別純米,['滋賀渡船六号'],2.0,2.1,1.2,18.0,40.0,-1.03,,6.010327,2.902406,0.8580264573122568,-0.32837441572161397,False,0
鳳陽,特別純米原酒 ひやおろし,内ヶ崎酒造店,宮城県,富谷市,仙台周辺,特別純米,['まなむすめ'],1.0,1.5,1.0,17.0,60.0,-0.24,,7.9236636,3.0010955,0.5702739838908822,-0.16566716799124323,False,0
鳳陽,特別純米 美山錦,内ヶ崎酒造店,宮城県,富谷市,仙台周辺,特別純米,['美山錦'],3.0,1.3,1.0,15.0,60.0,-0.2,,10.303441,4.7738404,0.07061415807776798,-0.6018007137820649,False,0
鳳陽,辛口純米酒 鳳陽,内ヶ崎酒造店,宮城県,富谷市,仙台周辺,純米,['国内産米'],7.0,1.5,1.3,15.0,60.0,-0.8,,14.495274,3.8715057,0.10893845665376255,0.5045953667399248,False,0
鳳陽,特別純米原酒 初しぼり,内ヶ崎酒造店,宮城県,富谷市,仙台周辺,特別純米,['まなむすめ'],1.0,1.5,1.15,17.0,60.0,-0.24,,7.744087,1.9564196,0.5843855322266068,0.31624484550053594,False,0
鳳陽,特別純米原酒 なま生,内ヶ崎酒造店,宮城県,富谷市,仙台周辺,特別純米,['まなむすめ'],1.0,1.8,1.0,17.45,60.0,-0.59,,8.076593,2.5426383,0.4184473782006284,0.04336145539824682,False,0
芳薫,特別純米酒,馬場酒造場,佐賀県,鹿島市,西部（唐津・伊万里・鹿島）,特別純米,['佐賀の華'],3.0,1.6,1.2,15.5,60.0,-0.54,,17.952583,3.6558268,-0.04121843588133723,0.2594027754191703,False,0
梅錦,純米原酒 ひやおろし,梅錦山川,愛媛県,四国中央市,東予,純米,['山田錦'],2.5,1.5,1.2,16.45,65.0,-0.38,,8.597447,1.7970692,0.32786226088516557,0.7083183097863804,False,0
梅錦,媛の愛 天味,梅錦山川,愛媛県,四国中央市,東予,純米大吟醸,['松山三井'],3.5,1.4,0.9,15.0,60.0,-0.36,,9.605856,5.135312,-0.0231394233851195,-0.8746541345046627,False,0
梅錦,純米大吟醸,梅錦山川,愛媛県,四国中央市,東予,純米大吟醸,['山田錦'],0.5,1.6,1.6,16.0,60.0,-0.31,,9.579927,-0.9460433,0.05920435997461943,1.6026486699065956,False,0
梅錦,大吟醸 究極の酒,梅錦山川,愛媛県,四国中央市,東予,大吟醸,['山田錦'],4.5,1.2,1.0,16.45,60.0,-0.22,,9.312876,3.8367624,0.8883351565716846,-0.3405956860880154,False,0
梅錦,槽掛け雫酒,梅錦山川,愛媛県,四国中央市,東予,大吟醸,['山田錦'],2.5,1.2,1.0,16.0,60.0,-0.03,,9.365729,3.8486588,0.5785323196538114,-0.45771167893320364,False,0
梅錦,大吟辛口,梅錦山川,愛媛県,四国中央市,東予,大吟醸,['山田錦'],6.0,1.2,0.9,15.0,60.0,-0.36,,9.631179,5.0264754,0.3541441366506028,-0.9181455101103763,False,0
梅錦,純米吟醸封印酒,梅錦山川,愛媛県,四国中央市,東予,純米吟醸,"['八反錦', '山田錦']",3.5,1.3,1.1,15.0,60.0,-0.24,,11.930389,4.7212195,0.1098206848098102,-0.2729044475106692,False,0
梅錦,酒一筋,梅錦山川,愛媛県,四国中央市,東予,純米吟醸,['山田錦'],-0.5,1.7,1.1,16.0,60.0,-0.34,,9.13408,2.7064064,-0.16157650057487766,0.021831774708625355,False,0
梅錦,つうの酒,梅錦山川,愛媛県,四国中央市,東予,吟醸,['山田錦'],5.0,1.3,1.0,15.0,60.0,-0.38,,10.183174,4.7525105,0.18980946944400415,-0.5713143513412288,False,0
梅錦,特別純米 夢人,梅錦山川,愛媛県,四国中央市,東予,特別純米,['雄町'],4.0,1.4,0.7,15.0,60.0,-0.4,,9.347291,5.0549445,-0.012155993324526677,-1.5095818952168263,False,0
梅錦,熟成 純米酒,梅錦山川,愛媛県,四国中央市,東予,純米,['山田錦'],3.0,1.4,1.0,15.0,60.0,-0.31,,10.203246,4.835762,-0.043530552336195426,-0.5610010494536856,False,0
梅錦,米の彩,梅錦山川,愛媛県,四国中央市,東予,純米,['玉栄'],4.5,1.3,1.0,15.0,60.0,-0.33,,10.247176,4.781749,0.16001064160244513,-0.5789359419514378,False,0
梅錦,本醸造 夢人,梅錦山川,愛媛県,四国中央市,東予,本醸造,['玉栄'],7.0,1.3,0.8,15.0,60.0,-0.57,,9.473426,5.14959,0.29018938302927416,-1.183377340222765,False,0
梅錦,しぼりたて 蔵開,梅錦山川,愛媛県,四国中央市,東予,吟醸,"['五百万石', '山田錦']",5.0,1.4,1.1,18.45,60.0,-0.5,,7.654026,1.1431284,1.5463968204830771,0.45492048841503785,False,0
梅錦,純米 生酒,梅錦山川,愛媛県,四国中央市,東予,純米,['山田錦'],1.5,1.45,1.25,15.45,65.0,-0.23,,12.1281,1.6742359,-0.09353146914936773,0.6408023444449165,False,0
梅錦,生酛 純米吟醸,梅錦山川,愛媛県,四国中央市,東予,純米吟醸,['しずく媛'],1.5,2.1,0.9,15.0,60.0,-0.99,,10.997162,4.9552045,-0.9413477076491009,-0.6195428466468437,False,0
梅錦,純米吟醸 封印酒 生酒,梅錦山川,愛媛県,四国中央市,東予,純米吟醸,"['八反錦', '山田錦']",3.5,1.6,1.1,15.45,55.0,-0.59,,14.081581,9.500251,0.07565292997891482,-0.37832783812890075,False,0
梅錦,おやじの酒,梅錦山川,愛媛県,四国中央市,東予,吟醸,['山田錦'],3.5,1.5,1.0,15.45,60.0,-0.47,,9.9306555,4.5283036,0.06273109064303707,-0.42595016411074504,False,0
梅錦,純米大吟醸 白鶴錦,梅錦山川,愛媛県,四国中央市,東予,純米大吟醸,['白鶴錦'],0.0,1.4,1.2,15.8,50.0,-0.03,,2.7103136,9.587985,0.3706674033170445,-0.4390770379780507,False,0
上善如水,上善如水 純米大吟醸,白瀧酒造,新潟県,南魚沼郡湯沢町,中越,純米大吟醸,"['山田錦', '美山錦']",2.0,1.5,1.7,15.45,70.0,-0.34,,10.95662,-0.9847559,-0.19612920236697487,2.429011821702375,False,0
